window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.25,8,0.02,13.93246438768355,39.32464387683551,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,9,0.02,13.547220707393974,35.472207073939735,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,10,0.02,13.179421331271962,31.79421331271962,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,0,0,21.15175727226032,111.51757272260319,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,1,0,20.32876907102233,103.28769071022327,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,2,0,19.55425448325132,95.5425448325132,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,3,0,18.824483275278865,88.24483275278865,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,4,0,18.136064063937294,81.36064063937295,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,5,0,17.485908952168913,74.85908952168913,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,6,0,16.871202308978198,68.71202308978198,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,7,0,16.289373158049806,62.893731580498056,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,8,0,15.738070714796146,57.38070714796146,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,9,0,15.215142675574832,52.15142675574832,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,10,0,14.718615917194112,47.18615917194112,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,0,0.01,20.514440350324456,105.14440350324456,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,1,0.01,19.72144131219647,97.21441312196468,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,2,0.01,18.974896916908314,89.74896916908314,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,3,0.01,18.2712405864796,82.712405864796,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,4,0.01,17.607228973935214,76.07228973935214,0,9,0,9,0,100,0,0,0,0,0,0,0,0
