window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.25,5,0,48.37922051475636,383.7922051475636,25.19131328125,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,6,0,43.29143034912872,332.91430349128717,25.17433359375,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,7,0,38.82771239693957,288.2771239693957,25.15791015625,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,8,0,34.90109437577116,249.01094375771157,25.14208046875,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,9,0,31.43804907284124,214.38049072841235,25.126882031250002,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,10,0,28.376226817290746,183.76226817290745,25.112352343750004,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,0,0.01,79.77299314503044,697.7299314503044,25.268715483008584,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,1,0.01,70.52807209101823,605.2807209101824,25.249604691153905,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,2,0.01,62.52776078519492,525.2776078519493,25.23089932529297,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,3,0.01,55.58287281644556,455.8287281644556,25.21263802171328,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,4,0.01,49.535967610060126,395.35967610060123,25.194859416702347,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,5,0.01,44.25556047130442,342.5556047130442,25.177602146547663,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,6,0.01,39.63146753920285,296.31467539202856,25.16090484753672,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,7,0.01,35.57104862447338,255.71048624473377,25.144806155957035,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,8,0.01,31.99616329120803,219.96163291208032,25.129344708096095,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,9,0.01,28.84069574320679,188.4069574320679,25.114559140241404,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,10,0.01,26.048535061568483,160.48535061568484,25.10048808868047,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,0,0.02,72.78145010746789,627.8145010746789,25.25439295688125,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,1,0.02,64.4034452263244,544.0344522632439,25.23539744141875,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,2,0.02,57.14650498629753,471.4650498629753,25.216845266406253,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,3,0.02,50.84109671206465,408.41096712064643,25.198776227143753,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,4,0.02,45.34600909861892,353.46009098618924,25.181230118931246,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,5,0.02,40.54320719377725,305.4320719377725,25.16424673706875,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,6,0.02,36.333692299923264,263.3369229992327,25.147865876856258,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,7,0.02,32.634157593463925,226.34157593463925,25.13212733359375,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,8,0.02,29.374276360041364,193.74276360041364,25.11707090258125,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,9,0.02,26.49449515008321,164.9449515008321,25.102736379118753,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,10,0.02,23.944231471549617,139.44231471549617,25.089163558506243,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,0,0,127.06220251521658,1170.6220251521659,30.3398915625,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,1,0,110.54683292215806,1005.4683292215806,30.3168534375,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,2,0,96.38364279419483,863.8364279419483,30.294257812499996,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,3,0,84.13703407096577,741.3703407096577,30.2721496875,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,4,0,73.63393524631728,636.3393524631728,30.2505740625,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,5,0,64.53459402975207,545.3459402975208,30.2295759375,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,6,0,56.65804550586167,466.58045505861674,30.209200312500002,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,7,0,49.82312245747315,398.23122457473147,30.189492187500004,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,8,0,43.89523757792366,338.9523757792366,30.170496562500006,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,9,0,38.76697969945073,287.6697969945073,30.152258437500006,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
